customerid,count
5174-ITUMV,1
7531-GQHME,1
0257-ZESQC,1
6705-LXORM,1
3482-ABPKK,1
9412-GHEEC,1
2475-MROZF,1
8677-HDZEE,1
5956-VKDTT,1
8535-SFUTN,1
4332-MUOEZ,1
4636-QRJKY,1
8205-OTCHB,1
7218-HKQFK,1
8981-FJGLA,1
5609-CEBID,1
5736-YEJAX,1
7803-XOCCZ,1
3957-HHLMR,1
4513-CXYIX,1
4374-YMUSQ,1
7783-YKGDV,1
6235-VDHOM,1
0505-SPOOW,1
4109-CYRBD,1
0913-XWSCN,1
6825-UYPFK,1
8397-MVTAZ,1
2560-PPCHE,1
6986-IJDHX,1
7129-AZJDE,1
2817-NTQDO,1
1342-JPNKI,1
2866-IKBTM,1
2782-LFZVW,1
6859-QNXIQ,1
5394-MEITZ,1
8905-IAZPF,1
5844-QVTAT,1
0621-HJWXJ,1
5348-CAGXB,1
9282-IZGQK,1
1297-VQDRP,1
4234-XTNEA,1
1403-GYAFU,1
8067-NIOYM,1
0356-OBMAC,1
7601-GNDYK,1
3571-DPYUH,1
8606-CIQUL,1
0750-EBAIU,1
4134-BSXLX,1
6579-JPICP,1
8138-EALND,1
4785-FCIFB,1
2996-XAUVF,1
1480-BKXGA,1
3811-VBYBZ,1
0880-TKATG,1
6614-VBEGU,1
4719-UMSIY,1
1452-VOQCH,1
4237-CLSMM,1
0942-KOWSM,1
5149-CUZUJ,1
8313-NDOIA,1
0256-LTHVJ,1
5756-OZRIO,1
8847-GEOOQ,1
5760-WRAHC,1
8592-PLTMQ,1
1090-ESELR,1
5168-MSWXT,1
0732-OCQOC,1
4110-PFEUZ,1
7752-XUSCI,1
1910-FMXJM,1
2937-FTHUR,1
0206-TBWLC,1
9076-AXYIK,1
5968-XQIVE,1
8896-RAZCR,1
4640-UHDOS,1
0388-EOPEX,1
6778-YSNIH,1
3552-CTCYF,1
8372-JUXUI,1
4472-LVYGI,1
3649-JPUGY,1
9094-AZPHK,1
7971-HLVXI,1
5949-XIKAE,1
5168-MQQCA,1
4612-SSVHJ,1
0447-BEMNG,1
0486-LGCCH,1
6227-HWPWX,1
0306-JAELE,1
4431-EDMIQ,1
3780-DDGSE,1
2359-KMGLI,1
9399-APLBT,1
4104-PVRPS,1
1304-BCCFO,1
3583-EKAPL,1
4933-IKULF,1
4676-MQUEA,1
3580-HYCSP,1
4464-JCOLN,1
4059-IIEBK,1
5099-BAILX,1
4554-YGZIH,1
2469-DTSGX,1
6797-UCJHZ,1
5016-IBERQ,1
3003-CMDUU,1
1009-IRMNA,1
5148-HKFIR,1
4851-BQDNX,1
0516-UXRMT,1
4881-JVQOD,1
5240-CAOYT,1
4723-BEGSG,1
7134-MJPDY,1
6464-KEXXH,1
9396-ZSFLL,1
7138-GIRSH,1
6689-VRRTK,1
2804-ETQDK,1
4765-OXPPD,1
6543-CPZMK,1
3419-SNJJD,1
8207-DMRVL,1
8672-OAUPW,1
9931-KGHOA,1
1775-KWJKQ,1
7665-VIGUD,1
9411-TPQQV,1
7838-LAZFO,1
8100-PNJMH,1
5183-SNMJQ,1
4160-AMJTL,1
1140-UKVZG,1
5845-BZZIB,1
2024-BASKD,1
9576-ANLXO,1
3509-GWQGF,1
5644-PDMZC,1
2391-IPLOP,1
0887-HJGAR,1
1626-ERCMM,1
8404-VLQFB,1
4908-XAXAY,1
0970-ETWGE,1
4580-TMHJU,1
9574-BOSMD,1
0195-IESCP,1
4913-EHYUI,1
2077-DDHJK,1
7954-MLBUN,1
7207-RMRDB,1
6516-NKQBO,1
2731-GJRDG,1
1352-HNSAW,1
7319-VENRZ,1
9548-LIGTA,1
6030-REHUX,1
4710-FDUIZ,1
5756-JYOJT,1
7025-WCBNE,1
7293-LSCDV,1
0308-IVGOK,1
0939-YAPAF,1
5781-RFZRP,1
6967-QIQRV,1
5846-NEQVZ,1
6103-LIANB,1
2001-MCUUW,1
3701-SFMUH,1
7343-EOBEU,1
6815-ABQFQ,1
3716-UVSPD,1
2501-XWWTZ,1
1154-HYWWO,1
2654-VBVPB,1
5791-KAJFD,1
5301-GAUUY,1
1982-FEBTD,1
2075-PUEPR,1
5150-LJNSR,1
8270-RKSAP,1
6522-YRBXD,1
2640-LYMOV,1
1096-ADRUX,1
5173-ZXXXL,1
5839-SUYVZ,1
0374-FIUCA,1
1710-RCXUS,1
5172-MIGPM,1
8208-EUMTE,1
0719-SYFRB,1
9244-ZVAPM,1
0215-BQKGS,1
0459-SPZHJ,1
5512-IDZEI,1
0619-OLYUR,1
0795-LAFGP,1
0742-LAFQK,1
8752-IMQOS,1
4568-KNYWR,1
5192-EBGOV,1
2393-DIVAI,1
1423-BMPBQ,1
2865-TCHJW,1
3627-FHKBK,1
1218-VKFPE,1
2243-FNMMI,1
5356-KZCKT,1
6036-TTFYU,1
5322-ZSMZY,1
6176-YJWAS,1
6313-GIDIT,1
8802-UNOJF,1
5294-IMHHT,1
5312-IRCFR,1
3352-ALMCK,1
9435-JMLSX,1
0208-BPQEJ,1
5220-AGAAX,1
7740-BTPUX,1
8059-UDZFY,1
2606-PKWJB,1
4526-EXKKN,1
1930-QPBVZ,1
5542-TBBWB,1
0106-UGRDO,1
2931-XIQBR,1
1428-GTBJJ,1
4402-FTBXC,1
3348-CFRNX,1
0564-JJHGS,1
9453-PATOS,1
1936-CZAKF,1
2761-XECQW,1
5310-NOOVA,1
5311-IHLEI,1
9470-XCCEM,1
2576-HXMPA,1
1163-VIPRI,1
0258-NOKBL,1
7663-CUXZB,1
8648-PFRMP,1
1591-NFNLQ,1
9357-UJRUN,1
4707-YNOQA,1
3237-AJGEH,1
6898-MDLZW,1
5590-BYNII,1
7587-AOVVU,1
2674-MIAHT,1
3987-KQDDU,1
5649-RXQTV,1
4626-GYCZP,1
7410-YTJIK,1
2249-YPRNG,1
5260-UMPWX,1
5815-HGGHV,1
3345-JHUEO,1
3489-VSFRD,1
2845-AFFTX,1
5131-PONJI,1
3404-JNXAX,1
2181-TIDSV,1
4139-JPIAM,1
0301-FIDRB,1
9992-RRAMN,1
3170-GWYKC,1
7923-IYJWY,1
5248-RPYWW,1
7225-IILWY,1
6652-YFFJO,1
4003-OCTMP,1
2187-PKZAY,1
4550-VBOFE,1
0428-IKYCP,1
0310-MVLET,1
6746-WAUWT,1
8347-GDTMP,1
0484-FFVBJ,1
0148-DCDOS,1
8148-NLEGT,1
7508-MYBOG,1
1400-WIVLL,1
2672-HUYVI,1
5226-NOZFC,1
7244-KXYZN,1
7517-LDMPS,1
3617-XLSGQ,1
1564-HJUVY,1
4146-SVFUD,1
5696-QURRL,1
7409-KIUTL,1
9830-ECLEN,1
1732-VHUBQ,1
6203-HBZPA,1
0674-DGMAQ,1
9747-DDZOS,1
5622-UEJFI,1
9619-GSATL,1
7780-OTDSO,1
0611-DFXKO,1
7742-MYPGI,1
4692-NNQRU,1
2115-BFTIW,1
0953-LGOVU,1
1658-TJVOA,1
7765-LWVVH,1
0679-IDSTG,1
6164-HAQTX,1
6505-OZNPG,1
8234-GSZYK,1
9522-ZSINC,1
7446-SFAOA,1
8869-TORSS,1
7854-EDSSA,1
2668-TZSPS,1
0495-RVCBF,1
2815-CPTUL,1
9348-ROUAI,1
9443-JUBUO,1
1406-PUQVY,1
5151-HQRDG,1
5117-ZSMHQ,1
0876-WDUUZ,1
0268-QKIWO,1
1728-BQDMA,1
1550-LOAHA,1
8715-KKTFG,1
9114-AAFQH,1
5692-FPTAH,1
3677-IYRBF,1
1322-AGOQM,1
7317-GGVPB,1
1614-JBEBI,1
5456-ITGIC,1
5897-ZYEKH,1
8512-WIWYV,1
4702-HDRKD,1
7924-GJZFI,1
7120-RFMVS,1
5795-KTGUD,1
5696-EXCYS,1
3923-CSIHK,1
1761-AEZZR,1
1208-DNHLN,1
0960-HUWBM,1
6465-GSRCL,1
0617-FHSGK,1
0263-FJTQO,1
2141-RRYGO,1
5277-ZLOOR,1
7284-ZZLOH,1
4250-FDVOU,1
5569-IDSEY,1
4504-YOULA,1
5762-TJXGK,1
9500-IWPXQ,1
9224-VTYID,1
7351-MHQVU,1
1784-BXEFA,1
1810-BOHSY,1
7005-CCBKV,1
5652-MSDEY,1
5133-POWUA,1
7855-DIWPO,1
1666-JXLKU,1
8070-AAWZP,1
8118-LSUEL,1
7089-XXAYG,1
7503-EPSZW,1
2858-MOFSQ,1
7319-ZNRTR,1
8740-XLHDR,1
6127-ISGTU,1
0596-BQCEQ,1
1303-SRDOK,1
1891-FZYSA,1
6620-JDYNW,1
2209-XADXF,1
8046-DNVTL,1
2239-CFOUJ,1
4177-JPDFU,1
2207-QPJED,1
2309-OSFEU,1
3308-MHOOC,1
6295-OSINB,1
3769-MHZNV,1
9786-IJYDL,1
6651-RLGGM,1
6765-MBQNU,1
4674-HGNUA,1
5266-PFRQK,1
0397-ZXWQF,1
5598-IKHQQ,1
8996-ZROXE,1
2960-NKRSO,1
5906-BFOZT,1
4830-FAXFM,1
3043-TYBNO,1
1481-ZUWZA,1
4770-UEZOX,1
1038-RQOST,1
7613-LLQFO,1
4568-TTZRT,1
8735-NBLWT,1
0238-WHBIQ,1
1796-JANOW,1
6377-KSLXC,1
5199-FPUSP,1
6214-EDAKZ,1
4176-RELJR,1
1402-PTHGN,1
4484-CGXFK,1
1498-NHTLT,1
5857-TYBCJ,1
2065-MMKGR,1
2160-GPFXD,1
3352-RICWQ,1
3865-QBWSJ,1
8896-BQTTI,1
8084-OIVBS,1
6022-UGGSO,1
9685-WKZGT,1
0516-QREYC,1
3801-HMYNL,1
2640-PMGFL,1
9513-DXHDA,1
5027-QPKTE,1
2004-OCQXK,1
2452-KDRRH,1
3594-BDSOA,1
8225-BTJAU,1
3426-NIYYL,1
4295-YURET,1
7274-CGTOD,1
0244-LGNFY,1
7883-ROJOC,1
0484-JPBRU,1
6838-YAUVY,1
5996-DAOQL,1
5133-VRSAB,1
0431-APWVY,1
6128-AQBMT,1
5472-CVMDX,1
8510-AWCXC,1
7938-OUHIO,1
7598-UAASY,1
4231-LZUYM,1
9640-ZSLDC,1
4749-VFKVB,1
1942-OQFRW,1
1697-LYYYX,1
2346-DJQTB,1
9508-ILZDG,1
8150-QUDFX,1
4635-EJYPD,1
1866-ZSLJM,1
4636-TVXVG,1
4236-UJPWO,1
2495-INZWQ,1
8295-FHIVV,1
5480-XTFFL,1
4826-XTSOH,1
0815-MFZGM,1
2323-ARSVR,1
3948-KXDUF,1
1724-BQUHA,1
0415-MOSGF,1
4455-BFSPD,1
2351-BKRZW,1
5074-FBGHB,1
0924-BJCRC,1
7693-QPEFS,1
2371-JUNGC,1
3518-PZXZQ,1
9929-PLVPA,1
1110-KYLGQ,1
1169-SAOCL,1
1143-NMNQJ,1
6402-SSEJG,1
3387-VATUS,1
9392-XBGTD,1
6461-SZMCV,1
0254-KCJGT,1
1179-INLAT,1
9565-DJPIB,1
8414-OOEEL,1
8166-ORCHU,1
6242-SGYTS,1
5140-FOMCQ,1
8348-HFYIV,1
8780-YRMTT,1
5639-NTUPK,1
3166-PNEOF,1
7473-ZBDSN,1
3301-LSLWQ,1
4328-VUFWD,1
2725-KXXWT,1
2466-NEJOJ,1
9481-WHGWY,1
4727-MCYZG,1
4873-ILOLJ,1
5609-IMCGG,1
3027-YNWZU,1
6131-FOYAS,1
4986-MXSFP,1
5893-PYOLZ,1
8562-GHPPI,1
2011-TRQYE,1
3550-SAHFP,1
8454-AATJP,1
6849-WLEYG,1
4659-NZRUF,1
4531-AUZNK,1
3976-HXHCE,1
5445-GLVOT,1
7629-WIXZF,1
2397-BRLOM,1
8628-MFKAX,1
1569-TTNYJ,1
5213-TWWJU,1
4283-FUTGF,1
5781-BKHOP,1
5440-VHLUL,1
8128-YVJRG,1
9462-MJUAW,1
9674-EHPPG,1
6997-UVGOX,1
7341-LXCAF,1
7026-YMSBE,1
2608-BHKFN,1
1872-EBWSC,1
4878-BUNFV,1
1855-CFULU,1
8429-XIBUM,1
2150-OEGBV,1
4191-XOVOM,1
9086-YJYXS,1
7909-FIOIY,1
6963-EZQEE,1
3251-YMVWZ,1
2454-RPBRZ,1
1699-UOTXU,1
3999-QGRJH,1
8559-WNQZS,1
1845-ZLLIG,1
3638-DIMPH,1
7610-TVOPG,1
8857-CUPFQ,1
4884-LEVMQ,1
9170-GYZJC,1
4102-OQUPX,1
1575-KRZZE,1
3259-QMXUN,1
4831-EOBFE,1
0936-NQLJU,1
0536-ACXIP,1
0772-GYEQQ,1
7599-NTMDP,1
6484-LATFU,1
3763-GCZHZ,1
5804-JMYIO,1
8433-WPJTV,1
4360-QRAVE,1
6645-MXQJT,1
0635-WKOLD,1
5993-JSUWV,1
4518-FZBSX,1
5387-ASZNZ,1
9512-PHSMG,1
7771-CFQRQ,1
2740-TVLFN,1
8922-NPKBJ,1
4644-PIZRT,1
0233-FTHAV,1
5485-ITNPC,1
1897-OKVMW,1
2277-DJJDL,1
6838-HVLXG,1
7508-KBIMB,1
6985-HAYWX,1
0541-FITGH,1
9093-FPDLG,1
2265-CYWIV,1
9371-BITHB,1
1215-VFYVK,1
9743-DQKQW,1
7299-GNVPL,1
5465-BUBFA,1
3097-FQTVJ,1
2002-MZHWP,1
6988-CJEYV,1
1015-JPFYW,1
9372-TXXPS,1
4139-SUGLD,1
9506-UXUSK,1
7503-QQRVF,1
2634-HCZGT,1
9375-MHRRS,1
2770-NSVDG,1
3470-OBUET,1
6366-XIVKZ,1
6100-QQHEB,1
5577-OTWWW,1
1429-UYJSV,1
3572-UOLYZ,1
1229-RCALF,1
1810-MVMAI,1
6158-DWPZT,1
2250-IVBWA,1
8929-KSWIH,1
2408-WITXK,1
9534-NSXEM,1
1194-SPVSP,1
2439-QKJUL,1
0197-PNKNK,1
5624-BQSSA,1
5468-BPMMO,1
6351-SCJKT,1
6857-VWJDT,1
4860-YZGZM,1
6599-GZWCM,1
2691-NZETQ,1
4404-HIBDJ,1
1985-MBRYP,1
3001-CBHLQ,1
1017-FBQMM,1
0519-DRGTI,1
7009-PCARS,1
7209-JCUDS,1
6023-YEBUP,1
0058-EVZWM,1
0709-TVGUR,1
5353-WILCI,1
3904-UKFRE,1
9163-GHAYE,1
1023-BQXZE,1
5013-SBUIH,1
0581-MDMPW,1
2790-XUYMV,1
9838-BFCQT,1
6584-VQMYT,1
4016-BJKTZ,1
7295-JOMMD,1
4760-THGOT,1
7037-MTYVW,1
5533-NHFRF,1
1777-JYQPJ,1
6376-GAHQE,1
3401-URHDA,1
4946-EDSEW,1
6285-FTQBF,1
8879-ZKJOF,1
5178-LMXOP,1
0396-HUJBP,1
5766-FTRTS,1
2696-RZVZW,1
9629-NHXFW,1
3642-BYHDO,1
7580-UGXNC,1
2516-VQRRV,1
2883-ILGWO,1
5307-UVGNB,1
3891-PUQOD,1
4680-KUTAJ,1
1370-GGAWX,1
7109-CQYUZ,1
1855-AGAWH,1
3865-ZFZIB,1
5519-YLDGW,1
3474-BAFSJ,1
3658-KIBGF,1
8659-HDIYE,1
0689-NKYLF,1
3623-FQBOX,1
8185-UPYBR,1
4585-HETAI,1
7526-BEZQB,1
1474-JUWSM,1
4806-DXQCE,1
2108-YKQTY,1
1167-OYZJF,1
6447-EGDIV,1
0744-GKNGE,1
6693-DJWTY,1
9618-LFJRU,1
4951-UKAAQ,1
4299-OPXEJ,1
5950-AAAGJ,1
8434-PNQZX,1
3096-WPXBT,1
1642-HMARX,1
5578-NKCXI,1
6794-HKIAJ,1
9052-DHNKM,1
4683-WYDOU,1
7636-PEPNS,1
7234-KMNRQ,1
0621-TSSMU,1
9617-INGJY,1
8498-XXGWA,1
3530-CRZSB,1
5447-VYTKW,1
2235-ZGKPT,1
7056-IMHCC,1
9139-TWBAS,1
9494-BDNNC,1
7657-DYEPJ,1
0697-ZMSWS,1
5043-TRZWM,1
4203-QGNZA,1
8058-JMEQO,1
3913-RDSJZ,1
2195-VVRJF,1
3866-MDTUB,1
5016-ETTFF,1
6685-GBWJZ,1
9659-ZTWSM,1
8871-JLMHM,1
2402-TAIRZ,1
4232-JGKIY,1
9122-UMROB,1
6137-MFAJN,1
9885-CSMWE,1
6061-PQHMK,1
2706-QZIHY,1
0253-ZTEOB,1
9643-AVVWI,1
5144-TVGLP,1
0136-IFMYD,1
1640-PLFMP,1
5366-OBVMR,1
8276-MQBYC,1
7644-OMVMY,1
7029-IJEJK,1
4536-PLEQY,1
9124-LHCJQ,1
1120-BMWUB,1
7663-RGWBC,1
0897-FEGMU,1
2172-EJXVF,1
6923-AQONU,1
2545-EBUPK,1
1335-HQMKX,1
6347-DCUIK,1
4616-EWBNJ,1
0384-LPITE,1
1125-SNVCK,1
6015-VVHHE,1
8690-ZVLCL,1
1513-XNPPH,1
0840-DFEZH,1
8380-MQINP,1
9817-APLHW,1
0337-CNPZE,1
4573-JKNAE,1
7593-XFKDI,1
4918-QLLIW,1
4854-SSLTN,1
7774-OJSXI,1
7339-POGZN,1
0975-VOOVL,1
4682-BLBUC,1
7743-EXURX,1
0975-UYDTX,1
0003-MKNFE,1
9257-AZMTZ,1
2558-BUOZZ,1
6221-AVQYL,1
2921-XWDJH,1
4465-VDKIQ,1
2828-SLQPF,1
6060-QBMGV,1
8414-MYSHR,1
8229-TNIQA,1
7673-LPRNY,1
7801-KICAO,1
3756-VNWDH,1
8610-ZIKJJ,1
3982-DQLUS,1
7599-FKVXZ,1
4840-ORQXB,1
1293-HHSHJ,1
6483-OATDN,1
9402-ORRAH,1
5968-VXZLG,1
5569-KGJHX,1
4988-IQIGL,1
5201-FRKKS,1
5019-GQVCR,1
8393-JMVMB,1
0748-RDGGM,1
7587-RZNME,1
5206-HPJKM,1
6993-YCOBK,1
4063-EIKNQ,1
6814-ZPWFQ,1
3785-KTYSH,1
3199-XGZCY,1
8710-YGLWG,1
2368-GAKKQ,1
4558-CGYCZ,1
2916-BQZLN,1
1335-NTIUC,1
3678-MNGZX,1
9821-BESNZ,1
6738-ISCBM,1
8295-KMENE,1
5443-SCMKX,1
0426-TIRNE,1
7730-IUTDZ,1
9799-CAYJJ,1
0247-SLUJI,1
9430-NKQLY,1
5294-DMSFH,1
4510-HIMLV,1
2746-DIJLO,1
0428-AXXLJ,1
4450-DLLMH,1
1877-HKBQX,1
1698-XFZCI,1
8174-TBVCF,1
2430-USGXP,1
9391-LMANN,1
7872-BAAZR,1
8749-JMNKX,1
9919-KNPOO,1
0369-ZGOVK,1
2831-EBWRN,1
4112-LUEIZ,1
2947-DOMLJ,1
1837-YQUCE,1
6719-FGEDO,1
8663-UPDGF,1
1063-DHQJF,1
4176-FXYBO,1
3272-VUHPV,1
0603-OLQDC,1
1625-JAIIY,1
4837-PZTIC,1
5955-ERIHD,1
0917-EZOLA,1
3508-VLHCZ,1
4086-ATNFV,1
0410-IPFTY,1
9576-SYUHJ,1
3834-XUIFC,1
8400-WZICQ,1
2669-OIDSD,1
6609-MXJHJ,1
0311-UNPFF,1
8566-YPRGL,1
0436-TWFFZ,1
7274-RTAPZ,1
6773-LQTVT,1
0326-VDYXE,1
8950-MTZNV,1
5397-TUPSH,1
0100-DUVFC,1
5473-KHBPS,1
5949-EBSQK,1
9762-YAQAA,1
2000-MPKCA,1
7047-FWEYA,1
3739-YBWAB,1
5996-NRVXR,1
0468-YRPXN,1
7786-WBJYI,1
2636-ALXXZ,1
1599-EAHXY,1
7993-NQLJE,1
6429-SHBCB,1
1345-ZUKID,1
2253-KPMNB,1
5150-ITWWB,1
7410-KTVFV,1
3030-YZADT,1
9467-ROOLM,1
4962-CHQPW,1
0581-BXBUB,1
9099-FTUHS,1
9909-DFRJA,1
6029-CSMJE,1
4567-AKPIA,1
3629-WEAAM,1
2452-SNHFZ,1
8903-WMRNW,1
4236-XPXAV,1
2919-HBCJO,1
7968-QUXNS,1
5924-IFQTT,1
4892-VLANZ,1
5649-ANRML,1
7901-HXJVA,1
1142-WACZW,1
9281-OFDMF,1
2603-HVKCG,1
1834-WULEG,1
9097-ZUBYC,1
5384-ZTTWP,1
0587-DMGBH,1
7682-AZNDK,1
3457-PQBYH,1
9907-SWKKF,1
5197-LQXXH,1
7890-VYYWG,1
6568-POCUI,1
1265-ZFOSD,1
6734-CKRSM,1
3721-WKIIL,1
2834-SPCJV,1
1814-WFGVS,1
5044-XDPYX,1
7395-IGJOS,1
6968-MHOMU,1
9766-HGEDE,1
8393-DLHGA,1
8908-SLFCJ,1
7272-QDCKA,1
4578-PHJYZ,1
4893-GYUJU,1
5148-ORICT,1
5077-DXTCG,1
3884-HCSWG,1
7636-OWBPG,1
3911-RSNHI,1
5038-ETMLM,1
2817-LVCPP,1
4429-WYGFR,1
6860-YRJZP,1
9174-FKWZE,1
0516-WJVXC,1
1867-TJHTS,1
7271-AJDTL,1
5505-OVWQW,1
4248-HCETZ,1
2410-CIYFZ,1
0315-LVCRK,1
4803-AXVYP,1
1898-JSNDC,1
9931-DCEZH,1
6032-IGALN,1
8189-DUKMV,1
2386-LAHRK,1
5680-LQOGP,1
5751-USDBL,1
6979-ZNSFF,1
3853-LYGAM,1
5052-PNLOS,1
8631-XVRZL,1
5056-FIMPT,1
4521-WFJAI,1
6569-KTMDU,1
8809-RIHDD,1
7168-HDQHG,1
3181-VTHOE,1
2468-SJFLM,1
8336-TAVKX,1
0496-AHOOK,1
7080-TNUWP,1
2739-CCZMB,1
1432-FPAXX,1
9754-CLVZW,1
5222-JCXZT,1
3889-VWBID,1
6692-YQHXC,1
8395-ETZKQ,1
8679-JOEVF,1
3148-AOIQT,1
5307-DZCVC,1
2122-SZZZD,1
9844-FELAJ,1
9391-DXGGG,1
4822-NGOCH,1
0867-LDTTC,1
0396-YCHWO,1
8809-XKHMD,1
3745-HRPHI,1
1231-YNDEK,1
1403-LKLIK,1
2378-YIZKA,1
6772-KSATR,1
3902-FOIGH,1
4132-KALRO,1
2662-NNTDK,1
6778-EICRF,1
8902-ZEOVF,1
0464-WJTKO,1
9722-UJOJR,1
6818-DJXAA,1
0689-DSXGL,1
5498-TXHLF,1
4183-WCSEP,1
8853-TZDGH,1
9620-ENEJV,1
7365-BVCJH,1
5482-VXSXJ,1
7711-YIJWC,1
4827-LTQRJ,1
3629-ZNKXA,1
8123-QBNAZ,1
1536-YHDOE,1
9710-ZUSHQ,1
6924-TDGMT,1
4324-BZCKL,1
7112-OPOTK,1
2874-YXVVA,1
1245-HARPS,1
4210-QFJMF,1
4282-MSACW,1
1336-EZFZY,1
9194-GFVOI,1
2229-VWQJH,1
4900-MSOMT,1
1086-LXKFY,1
2041-JIJCI,1
7284-BUYEC,1
9143-CANJF,1
7075-BNDVQ,1
9626-VFRGG,1
1843-TLSGD,1
5828-AVIPD,1
3318-OSATS,1
7197-VOJMM,1
7586-ZATGZ,1
1085-LDWAM,1
0330-BGYZE,1
6322-PJJDJ,1
6504-VBLFL,1
6064-PUPMC,1
4293-ETKAP,1
4323-ELYYB,1
7779-LGOVN,1
8806-EAGWC,1
1407-DIGZV,1
6972-SNKKW,1
3594-IVHJZ,1
7250-EQKIY,1
3481-JHUZH,1
0549-CYCQN,1
4032-RMHCI,1
0585-EGDDA,1
4359-INNWN,1
9055-MOJJJ,1
8149-RSOUN,1
8550-XSXUQ,1
3694-GLTJM,1
3810-DVDQQ,1
0461-CVKMU,1
6772-WFQRD,1
5879-HMFFH,1
5501-TVMGM,1
4717-GHADL,1
0895-DQHEW,1
3696-DFHHB,1
8564-LDKFL,1
3523-QRQLL,1
4393-OBCRR,1
0570-BFQHT,1
6397-JNZZG,1
6869-FGJJC,1
3896-ZVNET,1
8205-VSLRB,1
5960-MVTUK,1
7966-YOTQW,1
3665-JATSN,1
3717-FDJFU,1
3148-BLQJT,1
8849-GYOKR,1
3890-RTCMS,1
7850-THJMU,1
6734-JDTTV,1
5402-HTOTQ,1
4825-XJGDM,1
8173-RXAYP,1
0928-JMXNP,1
2703-AMTUL,1
9938-EKRGF,1
8043-PNYSD,1
5519-NPHVG,1
3567-PQTSO,1
7669-LCRSD,1
0750-EKNGL,1
4931-TRZWN,1
4013-UBXWQ,1
3082-VQXNH,1
6817-WTYHE,1
2195-ZRVAX,1
8250-ZNGGW,1
4391-LNRXK,1
4872-JCVCA,1
4958-GZWIY,1
5248-KWLAR,1
7483-IQWIB,1
0744-BIKKF,1
2189-UXTKY,1
4138-NAXED,1
1216-BGTSP,1
9734-UYXQI,1
6173-ITPWD,1
2038-LLMLM,1
5346-BZCHP,1
1170-SASML,1
8775-ERLNB,1
9961-JBNMK,1
8543-MSDMF,1
2538-OIMXF,1
7519-JTWQH,1
2550-QHZGP,1
6557-BZXLQ,1
7361-YPXFS,1
3546-GHEAE,1
7398-HPYZQ,1
6298-QDFNH,1
9172-JITSM,1
7996-MHXLW,1
7833-PKIHD,1
7061-OVMIM,1
5153-RTHKF,1
6784-XYJAE,1
3806-DXQOM,1
2955-BJZHG,1
8290-YWKHZ,1
1084-UQCHV,1
4897-QSUYC,1
3486-KHMLI,1
5934-TSSAU,1
9919-FZDED,1
5804-HYIEZ,1
7746-QYVCO,1
3177-LASXD,1
7228-PAQPD,1
7901-TBKJX,1
6179-GJPSO,1
3061-BCKYI,1
5986-WWXDV,1
3392-EHMNK,1
8624-GIOUT,1
6356-ELRKD,1
9079-LWTFD,1
4832-VRBMR,1
1852-QSWCD,1
8309-IEYJD,1
8100-HZZLJ,1
6661-EIPZC,1
8000-REIQB,1
0224-HJAPT,1
9139-WQQDY,1
8565-CLBZW,1
1447-PJGGA,1
0017-DINOC,1
3977-QCRSL,1
7020-OZKXZ,1
3858-VOBET,1
7615-ESMYF,1
0266-CLZKZ,1
9993-LHIEB,1
8022-BECSI,1
9720-JJJOR,1
9828-AOQLM,1
3365-SAIGS,1
0607-MVMGC,1
4514-GFCFI,1
9885-MFVSU,1
3424-NMNBO,1
5419-KLXBN,1
7710-JSYOA,1
8901-HJXTF,1
4373-MAVJG,1
7336-RLLRH,1
8086-OVPWV,1
9430-FRQOC,1
7639-OPLNG,1
3074-GQWYX,1
8305-VHZBZ,1
3753-TSEMP,1
5349-AZPEW,1
3090-LETTY,1
6481-OGDOO,1
4452-ROHMO,1
3778-FOAQW,1
0308-GIQJT,1
1488-PBLJN,1
8272-ONJLV,1
4795-KTRTH,1
5989-PGKJB,1
0181-RITDD,1
2546-KZAAT,1
7694-VLBWQ,1
7065-YUNRY,1
1087-GRUYI,1
8861-HGGKB,1
5155-AZQPB,1
4418-LZMSV,1
7328-OWMOM,1
6845-RGTYS,1
1492-QGCLU,1
3933-DQPWX,1
8957-THMOA,1
0348-SDKOL,1
7101-HRBLJ,1
3995-WFCSM,1
8220-OCUFY,1
6418-PIQSP,1
8699-ASUFO,1
9061-TIHDA,1
2931-VUVJN,1
5039-LZRQT,1
5453-YBTWV,1
4021-RQSNY,1
6635-CPNUN,1
5159-YFPKQ,1
8007-YYPWD,1
8894-JVDCV,1
9297-FVVDH,1
1784-EZDKJ,1
2737-YNGYW,1
0524-IAVZO,1
4335-UPJSI,1
7978-DKUQH,1
0248-IPDFW,1
2560-WBWXF,1
5628-FCGYG,1
2014-MKGMH,1
1345-GKDZZ,1
1895-QTKDO,1
2038-OEQZH,1
1178-PZGAB,1
7927-AUXBZ,1
9798-DRYDS,1
8548-AWOFC,1
6131-IUNXN,1
9891-NQDBD,1
2514-GINMM,1
6922-NCEDI,1
7622-FWGEW,1
3988-RQIXO,1
5003-XZWWO,1
4195-PNGZS,1
3689-MOZGR,1
8879-XUAHX,1
5970-GHJAW,1
7619-ODSGN,1
4695-WJZUE,1
6844-DZKRF,1
2530-FMFXO,1
1136-XGEQU,1
7375-WMVMT,1
7311-MQJCH,1
1657-DYMBM,1
2878-RMWXY,1
2626-VEEWG,1
2023-VQFDL,1
1391-UBDAR,1
2251-PYLPB,1
0925-VYDLG,1
